Date,Adj Close,Close,High,Low,Open,Volume
430,2015-09-17,167.4070281982422,199.72999572753906,202.88999938964844,199.27999877929688,200.02000427246094,276046600
431,2015-09-18,164.67137145996094,195.4499969482422,198.67999267578125,194.9600067138672,195.7100067138672,223657500
432,2015-09-21,165.5223388671875,196.4600067138672,197.67999267578125,195.2100067138672,196.44000244140625,105726200
433,2015-09-22,163.37387084960938,193.91000366210938,194.4600067138672,192.55999755859375,193.8800048828125,153890900
434,2015-09-23,163.11264038085938,193.60000610351562,194.6699981689453,192.91000366210938,194.11000061035156,92790600
435,2015-09-24,162.52288818359375,192.89999389648438,193.4499969482422,190.55999755859375,192.14999389648438,159378800
436,2015-09-25,162.48080444335938,192.85000610351562,195.0,191.80999755859375,194.63999938964844,155054800
437,2015-09-28,158.40298461914062,188.00999450683594,191.91000366210938,187.63999938964844,191.77999877929688,178515900
438,2015-09-29,158.4956512451172,188.1199951171875,189.74000549316406,186.92999267578125,188.27000427246094,159045600
439,2015-09-30,161.4529266357422,191.6300048828125,191.8300018310547,189.44000244140625,190.3699951171875,163452000
440,2015-10-01,161.87413024902344,192.1300048828125,192.49000549316406,189.82000732421875,192.0800018310547,131079000
441,2015-10-02,164.29226684570312,195.0,195.02999877929688,189.1199951171875,189.77000427246094,211003300
442,2015-10-05,167.2157745361328,198.47000122070312,198.74000549316406,196.3300018310547,196.4600067138672,126320800
443,2015-10-06,166.6428680419922,197.7899932861328,198.97999572753906,197.0,198.30999755859375,110274500
444,2015-10-07,168.0077362060547,199.41000366210938,199.8300018310547,197.47999572753906,198.89999389648438,124307300
445,2015-10-08,169.52432250976562,201.2100067138672,201.5500030517578,198.58999633789062,198.9499969482422,153055200
446,2015-10-09,169.6254119873047,201.3300018310547,201.89999389648438,200.5800018310547,201.3800048828125,107069200
447,2015-10-12,169.78549194335938,201.52000427246094,201.75999450683594,200.91000366210938,201.4199981689453,56395600
448,2015-10-13,168.71546936035156,200.25,202.16000366210938,200.0500030517578,200.64999389648438,88038700
449,2015-10-14,167.90664672851562,199.2899932861328,200.8699951171875,198.94000244140625,200.17999267578125,99106200
450,2015-10-15,170.48480224609375,202.35000610351562,202.36000061035156,199.63999938964844,200.0800018310547,134142200
451,2015-10-16,171.25990295410156,203.27000427246094,203.2899932861328,201.9199981689453,202.8300018310547,114580100
452,2015-10-19,171.3441619873047,203.3699951171875,203.3699951171875,202.1300048828125,202.5,76523900
453,2015-10-20,171.1250762939453,203.11000061035156,203.83999633789062,202.5500030517578,202.85000610351562,78448500
454,2015-10-21,170.0635223388672,201.85000610351562,203.7899932861328,201.64999389648438,203.61000061035156,102038000
455,2015-10-22,172.93650817871094,205.25999450683594,205.50999450683594,201.85000610351562,202.97999572753906,174911700
456,2015-10-23,174.8321533203125,207.50999450683594,207.9499969482422,206.3000030517578,207.25,144442300
457,2015-10-26,174.40248107910156,207.0,207.3699951171875,206.55999755859375,207.3000030517578,69033000
458,2015-10-27,174.06553649902344,206.60000610351562,207.0,205.7899932861328,206.1999969482422,77905800
459,2015-10-28,176.04544067382812,208.9499969482422,208.97999572753906,206.2100067138672,207.0,135906700
460,2015-10-29,175.94430541992188,208.8300018310547,209.27000427246094,208.2100067138672,208.35000610351562,90525500
461,2015-10-30,175.18601989746094,207.92999267578125,209.44000244140625,207.74000549316406,209.05999755859375,131076900
462,2015-11-02,177.25865173339844,210.38999938964844,210.6199951171875,208.1699981689453,208.32000732421875,86270800
463,2015-11-03,177.77256774902344,211.0,211.66000366210938,209.6999969482422,209.97000122070312,95246100
464,2015-11-04,177.23338317871094,210.36000061035156,211.5,209.72000122070312,211.35000610351562,96224500
465,2015-11-05,177.05645751953125,210.14999389648438,210.97999572753906,209.08999633789062,210.42999267578125,78408700
466,2015-11-06,176.9637908935547,210.0399932861328,210.32000732421875,208.4600067138672,209.74000549316406,110471500
467,2015-11-09,175.31246948242188,208.0800018310547,209.49000549316406,206.9499969482422,209.30999755859375,131008700
468,2015-11-10,175.716796875,208.55999755859375,208.60000610351562,207.19000244140625,207.50999450683594,75874600
469,2015-11-11,175.02597045898438,207.74000549316406,208.94000244140625,207.66000366210938,208.8800048828125,67846000
470,2015-11-12,172.5826416015625,204.83999633789062,207.05999755859375,204.82000732421875,206.5,121315200
471,2015-11-13,170.64483642578125,202.5399932861328,204.6699981689453,202.44000244140625,204.35000610351562,153577100
472,2015-11-16,173.23985290527344,205.6199951171875,205.69000244140625,202.17999267578125,202.32000732421875,117645200
473,2015-11-17,173.11343383789062,205.47000122070312,207.0399932861328,204.8800048828125,205.99000549316406,121123700
474,2015-11-18,175.86009216308594,208.72999572753906,208.89999389648438,205.99000549316406,206.0399932861328,121342500
475,2015-11-19,175.70843505859375,208.5500030517578,209.0500030517578,208.1999969482422,208.58999633789062,88220500
476,2015-11-20,176.3487091064453,209.30999755859375,210.1199951171875,208.86000061035156,209.4499969482422,94011500
477,2015-11-23,176.14654541015625,209.07000732421875,209.97999572753906,208.52000427246094,209.3800048828125,64931200
478,2015-11-24,176.3824462890625,209.35000610351562,209.8300018310547,207.41000366210938,207.8699951171875,98874400
479,2015-11-25,176.35711669921875,209.32000732421875,209.74000549316406,209.00999450683594,209.5,51980100
480,2015-11-27,176.55935668945312,209.55999755859375,209.8000030517578,208.86000061035156,209.42999267578125,37317800
481,2015-11-30,175.8263702392578,208.69000244140625,209.88999938964844,208.55999755859375,209.75,112822700
482,2015-12-01,177.50303649902344,210.67999267578125,210.82000732421875,209.11000061035156,209.44000244140625,97858400
483,2015-12-02,175.6915740966797,208.52999877929688,211.0,208.22999572753906,210.6199951171875,108441300
484,2015-12-03,173.23141479492188,205.61000061035156,209.14999389648438,204.75,208.8300018310547,166224200
485,2015-12-04,176.6099090576172,209.6199951171875,209.97000122070312,205.61000061035156,205.61000061035156,192913900
486,2015-12-07,175.5399169921875,208.35000610351562,209.72999572753906,207.1999969482422,209.22999572753906,102027100
487,2015-12-08,174.36036682128906,206.9499969482422,208.2899932861328,205.77999877929688,206.49000549316406,103372400
488,2015-12-09,173.00389099121094,205.33999633789062,208.67999267578125,204.17999267578125,206.19000244140625,162401500
489,2015-12-10,173.450439453125,205.8699951171875,207.42999267578125,205.13999938964844,205.4199981689453,116128900
490,2015-12-11,170.0887908935547,201.8800048828125,204.13999938964844,201.50999450683594,203.35000610351562,211173300
491,2015-12-14,170.9481658935547,202.89999389648438,203.0500030517578,199.9499969482422,202.07000732421875,182385200
492,2015-12-15,172.74273681640625,205.02999877929688,206.11000061035156,202.8699951171875,204.6999969482422,154069600
493,2015-12-16,175.27029418945312,208.02999877929688,208.38999938964844,204.8000030517578,206.3699951171875,197017000
494,2015-12-17,172.59950256347656,204.86000061035156,208.47999572753906,204.83999633789062,208.39999389648438,173092500
495,2015-12-18,169.5245819091797,200.02000427246094,202.92999267578125,199.8300018310547,202.77000427246094,251393500
496,2015-12-21,170.92308044433594,201.6699981689453,201.8800048828125,200.08999633789062,201.41000366210938,99094300
497,2015-12-22,172.47406005859375,203.5,203.85000610351562,201.5500030517578,202.72000122070312,111026200
498,2015-12-23,174.60984802246094,206.02000427246094,206.07000732421875,204.5800018310547,204.69000244140625,110987200
499,2015-12-24,174.3216552734375,205.67999267578125,206.3300018310547,205.4199981689453,205.72000122070312,48539600
500,2015-12-28,173.92333984375,205.2100067138672,205.25999450683594,203.94000244140625,204.86000061035156,65899900
501,2015-12-29,175.7794647216797,207.39999389648438,207.7899932861328,206.47000122070312,206.50999450683594,92640700
502,2015-12-30,174.53355407714844,205.92999267578125,207.2100067138672,205.75999450683594,207.11000061035156,63317700
503,2015-12-31,172.78762817382812,203.8699951171875,205.88999938964844,203.8699951171875,205.1300048828125,114877900
504,2016-01-04,170.37216186523438,201.02000427246094,201.02999877929688,198.58999633789062,200.49000549316406,222353500
505,2016-01-05,170.66033935546875,201.36000061035156,201.89999389648438,200.0500030517578,201.39999389648438,110845800
506,2016-01-06,168.50758361816406,198.82000732421875,200.05999755859375,197.60000610351562,198.33999633789062,152112600
507,2016-01-07,164.46482849121094,194.0500030517578,197.44000244140625,193.58999633789062,195.3300018310547,213436100
508,2016-01-08,162.6595458984375,191.9199981689453,195.85000610351562,191.5800018310547,195.19000244140625,209817200
509,2016-01-11,162.82064819335938,192.11000061035156,193.41000366210938,189.82000732421875,193.00999450683594,187941300
510,2016-01-12,164.13429260253906,193.66000366210938,194.5500030517578,191.13999938964844,193.82000732421875,172330500
511,2016-01-13,160.04067993164062,188.8300018310547,194.86000061035156,188.3800048828125,194.4499969482422,221168900
512,2016-01-14,162.6680450439453,191.92999267578125,193.25999450683594,187.66000366210938,189.5500030517578,240795600
513,2016-01-15,159.1762237548828,187.80999755859375,188.75999450683594,185.52000427246094,186.77000427246094,324846400
514,2016-01-19,159.3880615234375,188.05999755859375,190.11000061035156,186.1999969482422,189.9600067138672,195244400
515,2016-01-20,157.34552001953125,185.64999389648438,187.5,181.02000427246094,185.02999877929688,286547800
516,2016-01-21,158.22695922851562,186.69000244140625,188.8699951171875,184.63999938964844,186.2100067138672,195772900
517,2016-01-22,161.47300720214844,190.52000427246094,190.75999450683594,188.8800048828125,189.77999877929688,168319600
518,2016-01-25,159.03207397460938,187.63999938964844,190.14999389648438,187.41000366210938,189.9199981689453,130371700
519,2016-01-26,161.20184326171875,190.1999969482422,190.52999877929688,188.02000427246094,188.4199981689453,141036800
520,2016-01-27,159.4473876953125,188.1300048828125,191.55999755859375,187.05999755859375,189.5800018310547,185681700
521,2016-01-28,160.2779998779297,189.11000061035156,190.1999969482422,187.16000366210938,189.9600067138672,143798800
522,2016-01-29,164.18508911132812,193.72000122070312,193.8800048828125,189.8800048828125,190.02000427246094,210529300
523,2016-02-01,164.12579345703125,193.64999389648438,194.5800018310547,191.83999633789062,192.52999877929688,136061600
524,2016-02-02,161.1679229736328,190.16000366210938,191.97000122070312,189.5399932861328,191.9600067138672,182564900
525,2016-02-03,162.1341094970703,191.3000030517578,191.77999877929688,187.10000610351562,191.41000366210938,205054900
526,2016-02-04,162.3883819580078,191.60000610351562,192.75,189.9600067138672,190.7100067138672,139531800
527,2016-02-05,159.2948455810547,187.9499969482422,191.6699981689453,187.1999969482422,190.99000549316406,180788300
528,2016-02-08,157.1505584716797,185.4199981689453,186.1199951171875,182.8000030517578,185.77000427246094,191526700
529,2016-02-09,157.15904235839844,185.42999267578125,186.94000244140625,183.1999969482422,183.36000061035156,184513100
530,2016-02-10,157.02346801757812,185.27000427246094,188.33999633789062,185.1199951171875,186.41000366210938,148214100
531,2016-02-11,154.98086547851562,182.86000061035156,184.10000610351562,181.08999633789062,182.33999633789062,219058900
532,2016-02-12,158.17616271972656,186.6300048828125,186.64999389648438,183.9600067138672,184.9600067138672,127632400
533,2016-02-16,160.84580993652344,189.77999877929688,189.80999755859375,187.6300048828125,188.77000427246094,120250700
534,2016-02-17,163.4731903076172,192.8800048828125,193.32000732421875,191.00999450683594,191.16000366210938,136009500
535,2016-02-18,162.80364990234375,192.08999633789062,193.27000427246094,191.72000122070312,193.1999969482422,102343000
536,2016-02-19,162.7273712158203,192.0,192.17999267578125,190.4499969482422,191.1699981689453,114793000
537,2016-02-22,165.08349609375,194.77999877929688,194.9499969482422,193.7899932861328,193.8699951171875,103640300
538,2016-02-23,162.99859619140625,192.32000732421875,194.32000732421875,192.17999267578125,194.0,111455300
539,2016-02-24,163.7444305419922,193.1999969482422,193.52999877929688,189.32000732421875,190.6300048828125,150812200
540,2016-02-25,165.72767639160156,195.5399932861328,195.5500030517578,192.8300018310547,193.72999572753906,110728300
541,2016-02-26,165.3462677001953,195.08999633789062,196.67999267578125,194.89999389648438,196.57000732421875,129833700
542,2016-02-29,164.0494842529297,193.55999755859375,196.22999572753906,193.3300018310547,195.11000061035156,125918100
543,2016-03-01,167.9058074951172,198.11000061035156,198.2100067138672,194.4499969482422,195.00999450683594,141799700
544,2016-03-02,168.66014099121094,199.0,199.05999755859375,197.25,197.74000549316406,102415000
545,2016-03-03,169.32122802734375,199.77999877929688,199.8000030517578,198.11000061035156,198.7899932861328,95172200
546,2016-03-04,169.8721160888672,200.42999267578125,201.35000610351562,199.02999877929688,200.00999450683594,129293600
547,2016-03-07,170.0076904296875,200.58999633789062,201.07000732421875,199.25,199.33999633789062,100219000
548,2016-03-08,168.151611328125,198.39999389648438,199.9199981689453,198.2100067138672,199.32000732421875,123974900
549,2016-03-09,168.98214721679688,199.3800048828125,199.7899932861328,198.42999267578125,199.36000061035156,94801200
550,2016-03-10,169.11781311035156,199.5399932861328,201.07000732421875,197.3800048828125,199.9600067138672,156838700
551,2016-03-11,171.846923828125,202.75999450683594,202.80999755859375,199.52000427246094,201.25999450683594,137964500
552,2016-03-14,171.6265411376953,202.5,203.0399932861328,201.77000427246094,202.16000366210938,73612000
553,2016-03-15,171.34689331054688,202.1699981689453,202.52999877929688,201.0500030517578,201.36000061035156,93169100
554,2016-03-16,172.3385009765625,203.33999633789062,203.82000732421875,201.5500030517578,201.60000610351562,129303200
555,2016-03-17,173.43182373046875,204.6300048828125,205.22999572753906,202.77000427246094,203.24000549316406,134278500
556,2016-03-18,174.1133270263672,204.3800048828125,204.77999877929688,203.8000030517578,204.1699981689453,138372400
557,2016-03-21,174.36036682128906,204.6699981689453,204.94000244140625,203.8000030517578,204.07000732421875,72926700
558,2016-03-22,174.2666473388672,204.55999755859375,205.22999572753906,203.57000732421875,203.75999450683594,97471900
559,2016-03-23,173.11660766601562,203.2100067138672,204.3300018310547,203.00999450683594,204.11000061035156,81052500
560,2016-03-24,173.0398712158203,203.1199951171875,203.16000366210938,201.74000549316406,202.0,84360900
561,2016-03-28,173.1421356201172,203.24000549316406,203.86000061035156,202.7100067138672,203.61000061035156,62408200
562,2016-03-29,174.74368286132812,205.1199951171875,205.25,202.39999389648438,202.75999450683594,92922900
563,2016-03-30,175.5104217529297,206.02000427246094,206.8699951171875,205.58999633789062,206.3000030517578,86365300
564,2016-03-31,175.08450317382812,205.52000427246094,206.41000366210938,205.3300018310547,205.91000366210938,94584100
565,2016-04-01,176.27719116210938,206.9199981689453,207.13999938964844,203.97999572753906,204.35000610351562,114423500
566,2016-04-04,175.70640563964844,206.25,207.07000732421875,205.88999938964844,206.8300018310547,63497000
567,2016-04-05,173.9514617919922,204.19000244140625,206.25999450683594,203.88999938964844,204.6699981689453,99662200
568,2016-04-06,175.85121154785156,206.4199981689453,206.49000549316406,203.97999572753906,204.19000244140625,91839800
569,2016-04-07,173.74697875976562,203.9499969482422,205.55999755859375,203.08999633789062,205.13999938964844,113859000
570,2016-04-08,174.2155303955078,204.5,205.85000610351562,203.8699951171875,205.33999633789062,95040600
571,2016-04-11,173.80665588378906,204.02000427246094,206.07000732421875,203.91000366210938,205.25,83757500
572,2016-04-12,175.4252471923828,205.9199981689453,206.25,203.6999969482422,204.22000122070312,115350600
573,2016-04-13,177.19723510742188,208.0,208.10000610351562,206.83999633789062,207.0,96336400
574,2016-04-14,177.20570373535156,208.00999450683594,208.60000610351562,207.60000610351562,208.07000732421875,65212900
575,2016-04-15,177.00979614257812,207.77999877929688,208.1699981689453,207.39999389648438,208.00999450683594,75761600
576,2016-04-18,178.2536163330078,209.24000549316406,209.27999877929688,207.0,207.77999877929688,82531000
577,2016-04-19,178.8158416748047,209.89999389648438,210.1999969482422,208.94000244140625,209.74000549316406,88316100
578,2016-04-20,178.9862518310547,210.10000610351562,210.9199981689453,209.38999938964844,209.9499969482422,81100300
579,2016-04-21,178.02362060546875,208.97000122070312,210.25,208.64999389648438,210.1199951171875,85695000
580,2016-04-22,178.02362060546875,208.97000122070312,209.2899932861328,207.91000366210938,208.5500030517578,99251700
581,2016-04-25,177.7168731689453,208.61000061035156,208.66000366210938,207.5399932861328,208.25999450683594,66166500
582,2016-04-26,177.98098754882812,208.9199981689453,209.52000427246094,208.36000061035156,209.0399932861328,75864200
583,2016-04-27,178.3472900390625,209.35000610351562,209.80999755859375,208.0500030517578,208.47000122070312,77329400
584,2016-04-28,176.7286834716797,207.4499969482422,209.75999450683594,206.9600067138672,208.4600067138672,97216200
585,2016-04-29,175.77455139160156,206.3300018310547,207.1300048828125,205.02999877929688,206.72000122070312,142424100
586,2016-05-02,177.1716766357422,207.97000122070312,208.17999267578125,206.41000366210938,206.9199981689453,62188000
587,2016-05-03,175.6296844482422,206.16000366210938,206.8000030517578,205.27999877929688,206.52000427246094,106422100
588,2016-05-04,174.65000915527344,205.00999450683594,205.85000610351562,204.4199981689453,204.99000549316406,92243800
589,2016-05-05,174.61595153808594,204.97000122070312,205.97999572753906,204.47000122070312,205.55999755859375,67619200
590,2016-05-06,175.25486755371094,205.72000122070312,205.77000427246094,203.8800048828125,204.05999755859375,89315000
591,2016-05-09,175.3997039794922,205.88999938964844,206.39999389648438,205.36000061035156,205.57000732421875,74374900
592,2016-05-10,177.58059692382812,208.4499969482422,208.47000122070312,206.63999938964844,206.72000122070312,77472200
593,2016-05-11,175.91934204101562,206.5,208.5399932861328,206.5,207.91000366210938,81727000
594,2016-05-12,175.97042846679688,206.55999755859375,207.49000549316406,205.3699951171875,207.2899932861328,89586300
595,2016-05-13,174.43702697753906,204.75999450683594,206.86000061035156,204.3800048828125,206.2100067138672,96474600
596,2016-05-16,176.15792846679688,206.77999877929688,207.33999633789062,204.88999938964844,204.9600067138672,77486800
597,2016-05-17,174.51373291015625,204.85000610351562,206.8000030517578,204.22999572753906,206.4600067138672,114924900
598,2016-05-18,174.56483459472656,204.91000366210938,206.3000030517578,203.6300048828125,204.44000244140625,120062100
599,2016-05-19,173.95994567871094,204.1999969482422,204.5399932861328,202.77999877929688,204.05999755859375,115430500
600,2016-05-20,175.0589599609375,205.49000549316406,206.10000610351562,204.86000061035156,204.9199981689453,104990400
601,2016-05-23,174.82040405273438,205.2100067138672,205.83999633789062,204.99000549316406,205.50999450683594,58682600
602,2016-05-24,177.08648681640625,207.8699951171875,208.24000549316406,206.13999938964844,206.1699981689453,93537800
603,2016-05-25,178.28770446777344,209.27999877929688,209.77000427246094,207.8699951171875,208.6699981689453,76621400
604,2016-05-26,178.33876037597656,209.33999633789062,209.7100067138672,208.97000122070312,209.44000244140625,55280700
605,2016-05-27,179.1055145263672,210.24000549316406,210.25,209.47000122070312,209.52999877929688,64211200
606,2016-05-31,178.76473999023438,209.83999633789062,210.69000244140625,209.17999267578125,210.55999755859375,109879400
607,2016-06-01,179.13104248046875,210.27000427246094,210.47999572753906,208.88999938964844,209.1199951171875,69936200
608,2016-06-02,179.67626953125,210.91000366210938,210.92999267578125,209.24000549316406,209.8000030517578,63044700
609,2016-06-03,179.13958740234375,210.27999877929688,210.69000244140625,208.86000061035156,210.25,101757100
610,2016-06-06,180.05111694335938,211.35000610351562,211.77000427246094,210.50999450683594,210.6999969482422,64887000
611,2016-06-07,180.33226013183594,211.67999267578125,212.33999633789062,211.5,211.52999877929688,60974800
612,2016-06-08,180.92007446289062,212.3699951171875,212.52000427246094,211.69000244140625,211.83999633789062,66170900
613,2016-06-09,180.67300415039062,212.0800018310547,212.22000122070312,211.19000244140625,211.50999450683594,73786900
614,2016-06-10,178.960693359375,210.07000732421875,210.86000061035156,209.42999267578125,210.4600067138672,113829200
615,2016-06-13,177.58059692382812,208.4499969482422,210.3699951171875,208.35000610351562,209.36000061035156,117751200
616,2016-06-14,177.2313232421875,208.0399932861328,208.74000549316406,206.9199981689453,208.0,125059300
617,2016-06-15,176.9842529296875,207.75,209.36000061035156,207.52999877929688,208.0399932861328,109124500
618,2016-06-16,177.51242065429688,208.3699951171875,208.57000732421875,205.58999633789062,207.75,149533100
619,2016-06-17,176.851318359375,206.52000427246094,207.1999969482422,205.75,207.1699981689453,117055700
620,2016-06-20,177.99026489257812,207.85000610351562,209.61000061035156,207.75,208.82000732421875,82789600
621,2016-06-21,178.49549865722656,208.44000244140625,208.9199981689453,207.77999877929688,208.3000030517578,72461700
622,2016-06-22,178.20433044433594,208.10000610351562,209.5,207.92999267578125,208.64999389648438,95560500
623,2016-06-23,180.52499389648438,210.80999755859375,210.8699951171875,209.27000427246094,209.80999755859375,102731400
624,2016-06-24,174.04251098632812,203.24000549316406,210.85000610351562,202.72000122070312,203.6300048828125,333444400
625,2016-06-27,170.9254608154297,199.60000610351562,201.60000610351562,198.64999389648438,201.58999633789062,230775800
626,2016-06-28,174.00827026367188,203.1999969482422,203.22999572753906,201.1199951171875,201.47999572753906,159382400
627,2016-06-29,176.97117614746094,206.66000366210938,206.92999267578125,204.72000122070312,204.83999633789062,137328600
628,2016-06-30,179.38612365722656,209.47999572753906,209.5399932861328,206.55999755859375,207.2100067138672,165021900
629,2016-07-01,179.76290893554688,209.9199981689453,210.49000549316406,209.2899932861328,209.47999572753906,106055300
630,2016-07-05,178.46978759765625,208.41000366210938,209.0800018310547,207.7100067138672,208.9499969482422,109803700
631,2016-07-06,179.54025268554688,209.66000366210938,209.8000030517578,207.05999755859375,207.8300018310547,96021500
632,2016-07-07,179.428955078125,209.52999877929688,210.64999389648438,208.6300048828125,209.8699951171875,85593800
633,2016-07-08,182.10072326660156,212.64999389648438,212.94000244140625,210.77999877929688,211.0500030517578,133971000
634,2016-07-11,182.74295043945312,213.39999389648438,214.07000732421875,212.9499969482422,213.19000244140625,73633900
635,2016-07-12,184.0702667236328,214.9499969482422,215.3000030517578,213.42999267578125,214.52999877929688,101275600
636,2016-07-13,184.0446319580078,214.9199981689453,215.4499969482422,214.35000610351562,215.44000244140625,87324100
637,2016-07-14,185.07220458984375,216.1199951171875,216.6699981689453,215.66000366210938,216.39999389648438,91230900
638,2016-07-15,184.8238525390625,215.8300018310547,217.00999450683594,215.30999755859375,216.77999877929688,107155400
639,2016-07-18,185.32054138183594,216.41000366210938,216.60000610351562,215.6699981689453,215.97000122070312,58725900
640,2016-07-19,185.13214111328125,216.19000244140625,216.22999572753906,215.6300048828125,215.9199981689453,54345700
641,2016-07-20,185.90286254882812,217.08999633789062,217.3699951171875,216.19000244140625,216.19000244140625,58159500
642,2016-07-21,185.20066833496094,216.27000427246094,217.22000122070312,215.75,216.9600067138672,67777300
643,2016-07-22,186.0312957763672,217.24000549316406,217.3000030517578,216.10000610351562,216.41000366210938,62787500
644,2016-07-25,185.5260772705078,216.64999389648438,217.05999755859375,215.97000122070312,217.0,55873100
645,2016-07-26,185.61170959472656,216.75,217.1699981689453,215.75999450683594,216.52999877929688,70080500
646,2016-07-27,185.41470336914062,216.52000427246094,217.27000427246094,215.6199951171875,217.19000244140625,84083900
647,2016-07-28,185.62884521484375,216.77000427246094,217.11000061035156,215.75,216.2899932861328,65035700
648,2016-07-29,185.92852783203125,217.1199951171875,217.5399932861328,216.1300048828125,216.4600067138672,79519400
649,2016-08-01,185.77439880371094,216.94000244140625,217.64999389648438,216.41000366210938,217.19000244140625,73311400
650,2016-08-02,184.5841064453125,215.5500030517578,216.8300018310547,214.57000732421875,216.64999389648438,92295500
651,2016-08-03,185.12364196777344,216.17999267578125,216.25,215.1300048828125,215.47999572753906,53993600
652,2016-08-04,185.32054138183594,216.41000366210938,216.77999877929688,214.25,216.30999755859375,46585500
653,2016-08-05,186.83628845214844,218.17999267578125,218.22999572753906,216.41000366210938,216.41000366210938,71892200
654,2016-08-08,186.7249755859375,218.0500030517578,218.52000427246094,217.74000549316406,218.39999389648438,39906500
655,2016-08-09,186.83628845214844,218.17999267578125,218.75999450683594,217.8000030517578,218.1300048828125,51251700
656,2016-08-10,186.3738250732422,217.63999938964844,218.39999389648438,217.22999572753906,218.30999755859375,57941100
657,2016-08-11,187.23870849609375,218.64999389648438,218.94000244140625,217.9499969482422,218.25999450683594,72504300
658,2016-08-12,187.07606506347656,218.4600067138672,218.7100067138672,217.99000549316406,218.2899932861328,61313500
659,2016-08-15,187.6155548095703,219.08999633789062,219.5,218.8800048828125,218.88999938964844,49813500
660,2016-08-16,186.6478271484375,217.9600067138672,218.67999267578125,217.9600067138672,218.60000610351562,53213600
661,2016-08-17,186.99896240234375,218.3699951171875,218.52999877929688,217.02000427246094,218.0,75134300
662,2016-08-18,187.4186248779297,218.86000061035156,218.89999389648438,218.2100067138672,218.33999633789062,52989300
663,2016-08-19,187.1445770263672,218.5399932861328,218.75,217.74000549316406,218.30999755859375,75443000
664,2016-08-22,187.13595581054688,218.52999877929688,218.8000030517578,217.8300018310547,218.25999450683594,61368800
665,2016-08-23,187.5127716064453,218.97000122070312,219.60000610351562,218.89999389648438,219.25,53399200
666,2016-08-24,186.55368041992188,217.85000610351562,218.91000366210938,217.36000061035156,218.8000030517578,71728900
667,2016-08-25,186.42523193359375,217.6999969482422,218.19000244140625,217.22000122070312,217.39999389648438,69224800
668,2016-08-26,186.07406616210938,217.2899932861328,219.1199951171875,216.25,217.9199981689453,122506300
669,2016-08-29,186.99044799804688,218.36000061035156,218.6699981689453,217.39999389648438,217.44000244140625,70502200
670,2016-08-30,186.6820831298828,218.0,218.58999633789062,217.35000610351562,218.25999450683594,58114500
671,2016-08-31,186.15122985839844,217.3800048828125,217.75,216.47000122070312,217.61000061035156,85269500
672,2016-09-01,186.1597137451172,217.38999938964844,217.72999572753906,216.02999877929688,217.3699951171875,97844200
673,2016-09-02,186.99896240234375,218.3699951171875,218.8699951171875,217.6999969482422,218.38999938964844,79293900
674,2016-09-06,187.56417846679688,219.02999877929688,219.1199951171875,217.86000061035156,218.6999969482422,56702100
675,2016-09-07,187.54705810546875,219.00999450683594,219.22000122070312,218.3000030517578,218.83999633789062,76554900
676,2016-09-08,187.11888122558594,218.50999450683594,218.94000244140625,218.14999389648438,218.6199951171875,74102900
677,2016-09-09,182.64016723632812,213.27999877929688,217.02999877929688,213.25,216.97000122070312,221589100
678,2016-09-12,185.26063537597656,216.33999633789062,216.80999755859375,212.30999755859375,212.38999938964844,168110900
679,2016-09-13,182.5973663330078,213.22999572753906,215.14999389648438,212.5,214.83999633789062,182828800
680,2016-09-14,182.52886962890625,213.14999389648438,214.6999969482422,212.5,213.2899932861328,134185500
681,2016-09-15,184.35284423828125,215.27999877929688,215.72999572753906,212.75,212.9600067138672,134427900
682,2016-09-16,183.64027404785156,213.3699951171875,213.69000244140625,212.57000732421875,213.47999572753906,155236400
683,2016-09-19,183.67466735839844,213.41000366210938,214.8800048828125,213.02999877929688,214.1300048828125,80250500
684,2016-09-20,183.68325805664062,213.4199981689453,214.58999633789062,213.3800048828125,214.41000366210938,69665300
685,2016-09-21,185.74888610839844,215.82000732421875,216.02999877929688,213.44000244140625,214.24000549316406,110284400
686,2016-09-22,186.9193878173828,217.17999267578125,217.52999877929688,216.7100067138672,217.0,76678700
687,2016-09-23,185.89517211914062,215.99000549316406,216.8800048828125,215.8800048828125,216.72000122070312,73630900
688,2016-09-26,184.38900756835938,214.24000549316406,215.22999572753906,214.00999450683594,215.02000427246094,89827300
689,2016-09-27,185.53372192382812,215.57000732421875,215.67999267578125,213.6199951171875,214.0500030517578,78494800
690,2016-09-28,186.45462036132812,216.63999938964844,216.82000732421875,214.7100067138672,215.8300018310547,87411000
691,2016-09-29,184.76768493652344,214.67999267578125,216.8699951171875,214.0399932861328,216.39999389648438,128070600
692,2016-09-30,186.16200256347656,216.3000030517578,217.1199951171875,215.36000061035156,215.64999389648438,117202900
693,2016-10-03,185.71444702148438,215.77999877929688,216.0399932861328,215.0399932861328,215.82000732421875,83512100
694,2016-10-04,184.76768493652344,214.67999267578125,216.1699981689453,213.99000549316406,215.91000366210938,119948100
695,2016-10-05,185.5853729248047,215.6300048828125,216.1300048828125,215.3300018310547,215.41000366210938,72816000
696,2016-10-06,185.71444702148438,215.77999877929688,216.0399932861328,214.74000549316406,215.3699951171875,62927400
697,2016-10-07,185.07752990722656,215.0399932861328,216.3000030517578,214.19000244140625,216.10000610351562,89788300
