Date,Actual Return,VaR Normal,VaR t-Distribution,VaR Skewed Normal
2021,0.0090671592176886,-0.030216299116834225,-0.03683260404519428,-0.03212890579926891
2022,0.0026999329604307,-0.030215491285679085,-0.03676399479041611,-0.03213052335278839
2023,-0.0138743926276281,-0.03021271728865871,-0.03676043404526705,-0.03212863783919016
2024,0.0004089861748164,-0.030245364432306996,-0.03675100227620389,-0.0321618307197344
2025,-0.0178685500475986,-0.03024591968176463,-0.0368220578987498,-0.032157771953443916
2026,-0.0104376874857008,-0.030282394291257415,-0.03691607852498556,-0.03219904989670636
2027,-0.0111298161964816,-0.030282766829694503,-0.03691678611593389,-0.03219958597550551
2028,-0.0198259127847677,-0.030306348807978303,-0.03687736831339288,-0.03222241177036515
2029,0.0042378250575588,-0.030361140551769736,-0.036955410079345066,-0.03228227711534029
2030,-0.0122842076212494,-0.03029151840627311,-0.036830622293945126,-0.03220632284156803
2031,-0.0025117689814176,-0.030110653411188643,-0.036423664572995375,-0.031970935412368014
2032,-0.0049502958682378,-0.030101773008526674,-0.03639084231378345,-0.03196027955353811
2033,0.0245320510646229,-0.030100787119475413,-0.048590498949621044,-0.031958522304390474
2034,0.0178508613254989,-0.029955518383285504,-0.036157285412385116,-0.031771274088013376
2035,0.0067341452785322,-0.029960796676226097,-0.03619062395063566,-0.03177585326395282
2036,0.0096673652537189,-0.029954671767430312,-0.03618972355228822,-0.031768851739269854
2037,-0.0237859219387019,-0.029954450695861872,-0.03612456855451024,-0.03177052656935607
2038,0.0046912916841954,-0.030029736175799668,-0.03631098612061017,-0.03185228011417485
2039,-0.0032142820258321,-0.030026247007975425,-0.03634802107125118,-0.031846453861163
2040,0.0081940770701661,-0.030031011938308816,-0.036320788278953395,-0.03184983186557824
2041,0.0145300291708506,-0.030017527937025293,-0.03630775610559167,-0.03184118823941945
2042,-0.018128968977932,-0.03001246974688294,-0.0363016798519289,-0.03184186546466589
2043,-0.0199158707104646,-0.030062831313590905,-0.036346736771190505,-0.031895913758728675
2044,-0.0032745863939441,-0.030115046698284412,-0.036452532725206044,-0.03194807527463529
2045,0.0159981810540421,-0.03012043379691551,-0.03649263542804634,-0.031949644867861934
2046,0.0011201291289183,-0.030097805344789542,-0.03648552441323576,-0.031929740548876186
2047,-0.0215927256888661,-0.030076331368500738,-0.03653100115016387,-0.031911143184050986
2048,-0.0064962593313534,-0.030106208101657306,-0.036630657016909346,-0.031948714069943485
2049,-0.0107895024062798,-0.03012037679195224,-0.036611061988269536,-0.03195850499942307
2050,-0.017897986173569,-0.030143389003699218,-0.036638809450247146,-0.031976109279726175
2051,0.0149372211140744,-0.030193390426245692,-0.04858704459225641,-0.03202745461201935
2052,0.0218240005063653,-0.030196371533444327,-0.036639384971115296,-0.032035480495545235
2053,-0.0025618613604823,-0.030217710016153688,-0.036712866741969295,-0.032054929205767066
2054,-0.0153474100565842,-0.030213719701149708,-0.036712029758727616,-0.032046469578370804
2055,0.0182290799473321,-0.030249693631197675,-0.036724901267095635,-0.03208370216726289
2056,-0.0049909240195467,-0.030248291117572327,-0.036767442884419306,-0.032088530879106056
2057,-0.0081579714906271,-0.030247985874684163,-0.03676798284942857,-0.03208686071912013
2058,-0.0299223398725407,-0.030261458423679506,-0.036722265670238646,-0.03209941786093709
2059,-0.0076105345351801,-0.030373797930399654,-0.03693259429352208,-0.03223129692565044
2060,0.02645769106242,-0.030356059620604336,-0.04896060513231502,-0.032212829101338034
2061,-0.0045257918408707,-0.030390236203836265,-0.03701094805486441,-0.03224287266864419
2062,-0.0127965218278901,-0.03039454963443859,-0.03698620801988511,-0.032246701900787
2063,-0.0073350356021949,-0.030339044940116376,-0.03681317687818708,-0.03217779010871438
2064,0.0217519294791154,-0.0302874623116512,-0.03667318026318344,-0.032118144296575696
2065,0.0219320405294876,-0.0302707573909275,-0.048798801894348945,-0.03210606143209033
2066,0.0124332459489614,-0.030244224650238016,-0.03660964669159439,-0.03207878809933734
2067,0.0108932070618712,-0.030240058072870734,-0.03656773420089131,-0.03207984399534887
2068,-0.0002924219005256,-0.030238312382673993,-0.0365622111547343,-0.032077324012233385
2069,0.0116335484692436,-0.030172644767869895,-0.036464499617263,-0.03200440277692154
2070,-0.0129621377027528,-0.030171502918387386,-0.03645988370409809,-0.032004228316087825
2071,0.0149619632068005,-0.030202422329324123,-0.036507495316461296,-0.03202997904077771
2072,0.0048717705224637,-0.03020883381185734,-0.03652053014035741,-0.03203700000202524
2073,0.0070877277135607,-0.030135872614085943,-0.03638618002895921,-0.03195843782079573
2074,0.0122948365719518,-0.030135757318727585,-0.036362757942085086,-0.031958247146983726
2075,-0.0061937993339652,-0.030131016637381196,-0.03633824860209392,-0.03195389523264322
2076,-0.0155110842676751,-0.030133002815312962,-0.03633028640549475,-0.03195581110701002
2077,0.0028301788617616,-0.03017452621729229,-0.036398462316612416,-0.03199469141620739
2078,0.0085301020359817,-0.030168094621565156,-0.03641422853450213,-0.0319907677260252
2079,-0.0127118820116079,-0.030168219552171985,-0.03641097383059291,-0.03199125682557549
2080,-0.0100495399318171,-0.030198264120129152,-0.048806074995304746,-0.03201600875823922
2081,0.0050262855984328,-0.030218984346806005,-0.03640877612215153,-0.03203538857053036
2082,-0.0026775845126066,-0.030206823970616102,-0.03642330920176701,-0.03202622337056989
2083,-0.0172400449261359,-0.030194636390427732,-0.0489118083497565,-0.032015399078854624
2084,-0.0037121551975935,-0.030239604675833667,-0.036482924196885876,-0.03206287421451519
2085,0.0113885269198564,-0.030213806857708095,-0.03647165860705044,-0.032035007336220306
2086,-0.0125299687494213,-0.03021484206071414,-0.03640798813771164,-0.03203956164688851
2087,0.0004111014789941,-0.03024459276911157,-0.03644892177329428,-0.032065224189019643
2088,0.016013916281304,-0.030245110080784683,-0.03644893475962025,-0.032065581985590536
2089,-0.0007420402716577,-0.03023627001471584,-0.0364634402707545,-0.032062383440873476
2090,-0.0150664987596644,-0.030238818696652462,-0.03646071054887621,-0.032063833787755264
2091,-0.0278225003056832,-0.030263947599931874,-0.03650777472936251,-0.03209172194633729
2092,0.0057809348672809,-0.03035958308282466,-0.03670317968315495,-0.03220455391425808
2093,-0.0293886900942707,-0.030355774064325613,-0.03672917720857945,-0.03219901115040456
2094,0.0028078900517094,-0.03046618863910284,-0.036941569864169715,-0.0323279608232558
2095,0.0249457862634181,-0.03046381782581525,-0.03693446016600181,-0.032327335346683014
2096,-0.037655948639053,-0.030493377303901562,-0.03708952854357608,-0.03235157871787971
2097,0.0060014042410335,-0.030660503995737002,-0.03747052825766088,-0.032554061070526316
2098,0.0045735716439638,-0.030659624931038788,-0.03743821529373072,-0.03255377464219434
2099,0.0299984033679034,-0.030656979354828084,-0.037412172259980156,-0.032553112452449184
2100,-0.036189629492776,-0.030690825305576697,-0.03762838745086862,-0.032579907528951846
2101,-0.0059869105483603,-0.030846660491825616,-0.05005990398947961,-0.03276903224321019
2102,-0.0325411541050551,-0.03085526960161179,-0.037895850677891585,-0.03277628428951243
2103,0.0023080020976119,-0.030978580949482398,-0.03815870134184925,-0.032927203097269056
2104,-0.0160138076678267,-0.030979788458129914,-0.038214385342989106,-0.0329267066172022
2105,-0.0010442374552439,-0.031015448968115224,-0.03823979600380288,-0.03296335141301121
2106,0.0236264637086102,-0.03101896642534132,-0.0382394363909238,-0.032965939044322407
2107,-0.0040657058206605,-0.031039014643932737,-0.05039134336970388,-0.0329865425235754
2108,0.0203614480994569,-0.03104175778492148,-0.03829854968139767,-0.03298905928079847
2109,-0.0411466095410586,-0.031031389170110567,-0.038356531065960285,-0.03298199615415515
2110,-0.0061434505471106,-0.03122019439979031,-0.038782158275016576,-0.03321538212775156
2111,0.0004363512796883,-0.03122019202412102,-0.038782158275016576,-0.033214983889855665
2112,0.0185374250845811,-0.03122205410684772,-0.038859555842351394,-0.03321277353031895
2113,-0.0076631226919694,-0.03123472397404619,-0.038871711053205436,-0.03322677815582642
2114,0.0087960902711606,-0.031248710262171405,-0.03880872595535821,-0.03323901328788467
2115,0.0197843779364951,-0.031248894072639824,-0.03880406273974084,-0.03323970058361061
2116,0.0242526872330434,-0.031260965445477316,-0.03880595011644265,-0.033254232641916154
2117,-0.0056267600480776,-0.03128746162128129,-0.038880369344038886,-0.03327889254336974
2118,-0.0081215154860715,-0.031297519383575986,-0.038829510037820876,-0.03328688515020888
2119,0.0188644553814716,-0.03131314935842568,-0.038767259001483874,-0.033299658389864935
2120,-0.0165477930075289,-0.03131880555464802,-0.03877954208984119,-0.03330960265183688
2121,0.0030404395944705,-0.031362159863038724,-0.0387872829563666,-0.033353138746350486
2122,0.0095463892594912,-0.03135815481277692,-0.03878616103094081,-0.0333506725706515
2123,-0.0109318190080143,-0.031353026190936634,-0.038728894079977025,-0.033350850261752975
2124,-0.0240701490615476,-0.03136959707958906,-0.03870875968609319,-0.03336776521417472
2125,-0.0294243794770344,-0.03144636136795336,-0.03881786351245211,-0.03345347738702008
2126,-0.038707740948587,-0.03154128561908379,-0.03906181974443182,-0.033569283306166535
2127,-0.0030179546621358,-0.03171098342715963,-0.039379623335933395,-0.03377949358795458
2128,0.0141557711327156,-0.03168451420995368,-0.03938915876673745,-0.033752745554666466
2129,-0.033656067210845,-0.03168828724890711,-0.03932375031716005,-0.03375993580002173
