,Date,Adj Close,Close,High,Low,Open,Volume,simple_return,log_return
899,2017-07-28,215.7364044189453,246.91000366210935,247.05999755859372,246.1300048828125,246.6499938964844,50088400,-0.0011730043683885194,-0.001173692876480645
900,2017-07-31,215.6140899658203,246.7700042724609,247.47999572753903,246.52999877929688,247.3699951171875,65838700,-0.0005669625089674835,-0.0005671232929859833
901,2017-08-01,216.09469604492188,247.32000732421875,247.5,246.72000122070312,247.4600067138672,55050400,0.002229010539978038,0.002226529981427918
902,2017-08-02,216.19955444335935,247.44000244140625,247.6000061035156,246.3699951171875,247.47000122070312,47211200,0.00048524281417661186,0.000485125121953588
903,2017-08-03,215.78005981445312,246.9600067138672,247.33999633789065,246.63999938964844,247.30999755859372,40856000,-0.001940312180505055,-0.0019421970247027018
904,2017-08-04,216.17327880859372,247.41000366210935,247.7899932861328,246.97000122070312,247.5200042724609,60191800,0.0018223138619886114,0.0018206554625267038
905,2017-08-07,216.57516479492188,247.8699951171875,247.8699951171875,247.3699951171875,247.4900054931641,31995000,0.001859091875476393,0.0018573659030055138
906,2017-08-08,216.04222106933597,247.25999450683597,248.91000366210935,246.8300018310547,247.50999450683597,61719400,-0.0024607794993047882,-0.0024638121933927594
907,2017-08-09,216.03350830078125,247.25,247.30999755859372,246.05999755859372,246.47000122070312,62632600,-4.0329008429873525e-05,-4.0329821666198744e-05
908,2017-08-10,212.98411560058597,243.75999450683597,246.44000244140625,243.6999969482422,246.2899932861328,120479500,-0.014115369065569427,-0.014215938391266
909,2017-08-11,213.29864501953125,244.1199951171875,244.8000030517578,243.75,244.0200042724609,74869900,0.001476774068612352,0.0014756847101464966
910,2017-08-14,215.4131622314453,246.5399932861328,246.7899932861328,245.5500030517578,245.58999633789065,73291900,0.009913411366117453,0.00986459585735257
911,2017-08-15,215.38693237304688,246.50999450683597,247.0,246.16000366210935,246.97999572753903,55242700,-0.00012176534677232898,-0.00012177276077401803
912,2017-08-16,215.7626495361328,246.94000244140625,247.57000732421875,246.4499969482422,247.1100006103516,56715500,0.0017443823492282462,0.0017428626813360034
913,2017-08-17,212.398681640625,243.08999633789065,246.6000061035156,243.08999633789065,246.2400054931641,128490400,-0.015591057593795754,-0.015713876388044508
914,2017-08-18,212.06668090820312,242.7100067138672,244.19000244140625,242.1999969482422,242.8999938964844,136748000,-0.0015631016626723726,-0.0015643245806058023
915,2017-08-21,212.2327117919922,242.8999938964844,243.1999969482422,241.8300018310547,242.63999938964844,65469700,0.0007829182928595912,0.0007826119722052131
916,2017-08-22,214.45199584960935,245.44000244140625,245.6199951171875,243.5500030517578,243.57000732421875,63140100,0.010456842580385262,0.010402547974111073
917,2017-08-23,213.68307495117188,244.55999755859372,245.0500030517578,244.16000366210935,244.3300018310547,50203800,-0.003585515235664638,-0.0035919586018865217
918,2017-08-24,213.18508911132807,243.9900054931641,245.17999267578125,243.75,245.0,50741700,-0.002330487990017893,-0.0023332078036373614
919,2017-08-25,213.68307495117188,244.55999755859372,245.6100006103516,244.38999938964844,244.8999938964844,64445900,0.0023359318511424476,0.0023332078036373285
920,2017-08-28,213.69190979003903,244.57000732421875,245.1999969482422,244.08999633789065,245.1699981689453,40565600,4.134552476453557e-05,4.134467006188521e-05
921,2017-08-29,213.93649291992188,244.8500061035156,245.1499938964844,242.92999267578125,243.05999755859372,51135700,0.0011445596144614711,0.0011439051054747068
922,2017-08-30,214.95004272460935,246.00999450683597,246.32000732421875,244.6199951171875,244.8300018310547,62030800,0.004737619986445507,0.004726432784769652
923,2017-08-31,216.2431640625,247.4900054931641,247.7700042724609,246.0500030517578,246.72000122070312,103803900,0.006015915705340769,0.005997892333057061
924,2017-09-01,216.5489959716797,247.83999633789065,248.3300018310547,247.6699981689453,247.9199981689453,62007000,0.0014142963108478845,0.0014132971357958901
925,2017-09-05,214.9937438964844,246.05999755859372,247.5200042724609,244.9499969482422,247.25999450683597,91398800,-0.0071819870058352775,-0.007207901628044832
926,2017-09-06,215.7276611328125,246.8999938964844,247.27999877929688,246.22999572753903,246.83999633789065,57916900,0.0034136678725007474,0.003407854534442422
927,2017-09-07,215.70144653320312,246.8699951171875,247.2700042724609,246.3999938964844,247.25,58034700,-0.00012151709925245502,-0.00012152448305333848
928,2017-09-08,215.4480743408203,246.5800018310547,247.1100006103516,246.3000030517578,246.5399932861328,63832800,-0.0011746429912967704,-0.001175333425103718
929,2017-09-11,217.7460174560547,249.2100067138672,249.3000030517578,248.0200042724609,248.0399932861328,71364800,0.010665879109224452,0.010609399866221603
930,2017-09-12,218.47994995117188,250.0500030517578,250.08999633789065,249.4199981689453,249.6300048828125,56896000,0.0033705897526474793,0.0033649220471098132
931,2017-09-13,218.58477783203125,250.1699981689453,250.2100067138672,249.58999633789065,249.72000122070312,59228000,0.000479805496489627,0.00047969042663835627
932,2017-09-14,218.514892578125,250.08999633789065,250.32000732421875,249.6000061035156,249.8000030517578,95446300,-0.0003197169290533042,-0.0003197680494069845
933,2017-09-15,218.80905151367188,249.19000244140625,249.2899932861328,248.57000732421875,248.69000244140625,95432400,0.0013461733984181379,0.001345268119359483
934,2017-09-18,219.27447509765625,249.72000122070312,250.1199951171875,249.27999877929688,249.6100006103516,46235200,0.0021270764658256613,0.002124817441524363
935,2017-09-19,219.4939727783203,249.97000122070312,250.07000732421875,249.6000061035156,250.0,47108100,0.0010010179277195608,0.0010005172433752317
936,2017-09-20,219.57305908203125,250.05999755859372,250.19000244140625,248.9199981689453,250.07000732421875,59574100,0.000360311960779125,0.00036024706401283747
937,2017-09-21,218.9846954345703,249.38999938964844,249.97999572753903,249.19000244140625,249.8800048828125,48211400,-0.0026795803179165967,-0.002683176819436492
938,2017-09-22,219.0286407470703,249.44000244140625,249.6300048828125,249.0200042724609,249.0500030517578,51214000,0.00020067755151931266,0.00020065741847292602
939,2017-09-25,218.58078002929688,248.92999267578125,249.5500030517578,248.0800018310547,249.1499938964844,57064400,-0.002044758695693205,-0.0020468520688704628
940,2017-09-26,218.7124938964844,249.0800018310547,249.6999969482422,248.80999755859372,249.4199981689453,54082000,0.000602586682918238,0.0006024052004653025
941,2017-09-27,219.564208984375,250.0500030517578,250.4900054931641,248.8699951171875,249.8800048828125,81001400,0.0038942223771345486,0.0038866595211102116
942,2017-09-28,219.82766723632807,250.3500061035156,250.44000244140625,249.6300048828125,249.72999572753903,44778800,0.0011999143811813884,0.001199195059279268
943,2017-09-29,220.6003875732422,251.22999572753903,251.32000732421875,250.1300048828125,250.33999633789065,85578000,0.003515118668313111,0.0035089550782974326
944,2017-10-02,221.55747985839844,252.32000732421875,252.32000732421875,251.2899932861328,251.4900054931641,59023000,0.004338579345598337,0.004329194844041315
945,2017-10-03,222.03163146972656,252.8600006103516,252.88999938964844,252.22999572753903,252.32000732421875,66810200,0.0021400839711265274,0.002137797253355649
946,2017-10-04,222.29507446289065,253.16000366210935,253.44000244140625,252.55999755859372,252.69000244140625,55953600,0.0011865110904254461,0.0011858077424400763
947,2017-10-05,223.61224365234372,254.66000366210935,254.67999267578125,253.1999969482422,253.5399932861328,63522800,0.005925318825150017,0.00590783316164878
948,2017-10-06,223.35752868652344,254.3699951171875,254.6999969482422,253.8500061035156,254.1499938964844,80646000,-0.0011390922145403382,-0.0011397414731674131
949,2017-10-09,222.9887542724609,253.9499969482422,254.6999969482422,253.6499938964844,254.6300048828125,35803100,-0.0016510498492311454,-0.0016524143341286812
950,2017-10-10,223.5770263671875,254.6199951171875,255.0500030517578,253.97999572753903,254.6000061035156,43057400,0.0026381244948694427,0.0026346507525461327
951,2017-10-11,223.92825317382807,255.0200042724609,255.0200042724609,254.32000732421875,254.50999450683597,47674300,0.0015709431883388358,0.0015697105478582616
952,2017-10-12,223.59461975097656,254.63999938964844,255.05999755859372,254.3699951171875,254.66000366210935,47065100,-0.0014899121398160853,-0.0014910231625962812
953,2017-10-13,223.8668365478516,254.9499969482422,255.2700042724609,254.63999938964844,255.13999938964844,54800400,0.0012174568295884036,0.0012167163299790491
954,2017-10-16,224.1654052734375,255.2899932861328,255.50999450683597,254.82000732421875,255.2100067138672,38221700,0.0013336889473671842,0.001332800374228724
955,2017-10-17,224.323486328125,255.47000122070312,255.5200042724609,254.97999572753903,255.22999572753903,31561000,0.0007051982641776977,0.00070494972871945
956,2017-10-18,224.5429534912109,255.72000122070312,255.9499969482422,255.5,255.8999938964844,40888300,0.00097835124925294,0.0009778729755904865
957,2017-10-19,224.60438537597656,255.7899932861328,255.8300018310547,254.3500061035156,254.8300018310547,61903800,0.00027358633976493074,0.0002735489218468097
958,2017-10-20,225.7634735107422,257.1099853515625,257.1400146484375,255.7700042724609,256.70001220703125,89176400,0.005160576597047939,0.005147306456445905
959,2017-10-23,224.8853759765625,256.1099853515625,257.510009765625,256.0199890136719,257.4800109863281,63915300,-0.0038894579381013594,-0.003897041550107577
960,2017-10-24,225.2805633544922,256.5599975585937,256.8299865722656,256.1499938964844,256.6000061035156,66935900,0.0017572835770827133,0.0017557413607741665
961,2017-10-25,224.1654052734375,255.2899932861328,256.3099975585937,254.0,256.17999267578125,103715300,-0.0049500856374365965,-0.004962377893269338
962,2017-10-26,224.4551696777344,255.6199951171875,256.29998779296875,255.47999572753903,255.9900054931641,69798000,0.0012926365865573164,0.001291801851147117
963,2017-10-27,226.29034423828125,257.7099914550781,257.8900146484375,255.6300048828125,256.4700012207031,85562500,0.00817612961724934,0.008142886148504556
964,2017-10-30,225.4473571777344,256.75,257.6000061035156,256.4100036621094,256.4700012207031,54285700,-0.0037252453850138423,-0.00373220139219912
965,2017-10-31,225.7986297607422,257.1499938964844,257.44000244140625,256.8099975585937,257.17999267578125,60304800,0.0015581135543356606,0.0015569009548266342
966,2017-11-01,226.0971221923828,257.489990234375,258.42999267578125,257.07000732421875,258.0400085449219,54202700,0.001321940845951497,0.0013210678514314475
967,2017-11-02,226.1849670410156,257.5899963378906,257.75,256.19000244140625,257.4100036621094,56449500,0.00038852705324599057,0.00038845159615455346
968,2017-11-03,226.9401397705078,258.45001220703125,258.5,257.29998779296875,257.7699890136719,59589700,0.0033387397021626963,0.0033331784856283795
969,2017-11-06,227.2913818359375,258.8500061035156,259.0,258.2200012207031,258.29998779296875,49652600,0.0015477300127904048,0.0015465335131073712
970,2017-11-07,227.1332855224609,258.6700134277344,259.3500061035156,258.0899963378906,258.9700012207031,57502200,-0.0006955666871290012,-0.0006958087058704132
971,2017-11-08,227.5196533203125,259.1099853515625,259.2200012207031,258.1499938964844,258.4700012207031,50469600,0.0017010619864141763,0.0016996168191206868
972,2017-11-09,226.6942596435547,258.1700134277344,258.3900146484375,256.3599853515625,257.7300109863281,95085500,-0.00362779067527752,-0.0036343870662521463
973,2017-11-10,226.6239776611328,258.0899963378906,258.2900085449219,257.3699951171875,257.7300109863281,59984700,-0.0003100298284234304,-0.0003100778976061969
974,2017-11-13,226.83470153808597,258.3299865722656,258.5899963378906,257.2699890136719,257.3099975585937,50228600,0.0009298392832388647,0.0009294072504858128
975,2017-11-14,226.3078765869141,257.7300109863281,257.8500061035156,256.5199890136719,257.4100036621094,61315200,-0.0023225059816670557,-0.002325207181864041
976,2017-11-15,225.17518615722656,256.44000244140625,257.2200012207031,255.6300048828125,256.6199951171875,80811500,-0.0050050861983697015,-0.005017653593764836
977,2017-11-16,227.08937072753903,258.6199951171875,259.0400085449219,257.4700012207031,257.5199890136719,67777000,0.008500868159495578,0.008464939254094611
978,2017-11-17,226.4220428466797,257.8599853515625,258.5899963378906,257.7699890136719,258.2200012207031,75756800,-0.0029386134574304057,-0.002942939659392113
979,2017-11-20,226.8083953857422,258.29998779296875,258.5199890136719,257.8599853515625,258.1400146484375,48075500,0.0017063380146433715,0.0017048838738687173
980,2017-11-21,228.29234313964844,259.989990234375,260.20001220703125,258.260009765625,259.17999267578125,69176800,0.006542737324085612,0.006521426521722618
981,2017-11-22,228.09043884277344,259.760009765625,260.1499938964844,259.57000732421875,260.0,45033400,-0.0008844111637660301,-0.0008848024860628786
982,2017-11-24,228.61721801757807,260.3599853515625,260.4800109863281,260.1600036621094,260.32000732421875,27856500,0.002309518879779704,0.0023068560401824575
983,2017-11-27,228.50311279296875,260.2300109863281,260.75,260.0,260.4100036621094,52274900,-0.0004991103714705458,-0.0004992349685121758
984,2017-11-28,230.8211975097656,262.8699951171875,262.8999938964844,260.6499938964844,260.760009765625,98971700,0.01014465268530973,0.010093541078598894
985,2017-11-29,230.6807403564453,262.7099914550781,263.6300048828125,262.20001220703125,263.0199890136719,77512100,-0.0006085106343595159,-0.0006086958520973671
986,2017-11-30,232.7003631591797,265.010009765625,266.04998779296875,263.6700134277344,263.760009765625,127894400,0.008755056012104356,0.008716952745202308
987,2017-12-01,232.2174072265625,264.4599914550781,265.3099975585937,260.760009765625,264.760009765625,164390900,-0.002075441250114496,-0.0020775979629096475
988,2017-12-04,231.93638610839844,264.1400146484375,266.79998779296875,264.0799865722656,266.3099975585937,94040600,-0.0012101638784119961,-0.0012108967180153101
989,2017-12-05,231.1023101806641,263.19000244140625,265.1499938964844,263.0400085449219,263.19000244140625,77994500,-0.003596140914882251,-0.003602622573593234
990,2017-12-06,231.1461181640625,263.239990234375,263.7300109863281,262.7099914550781,263.29998779296875,75898600,0.00018956099298250706,0.0001895430285676758
991,2017-12-07,231.8749084472656,264.07000732421875,264.42999267578125,262.94000244140625,264.07000732421875,77218600,0.0031529419096099076,0.0031479818114666614
992,2017-12-08,233.139404296875,265.510009765625,265.5199890136719,264.0299987792969,265.1600036621094,76563900,0.0054533535261620525,0.005438537832889729
993,2017-12-11,233.84182739257807,266.3099975585937,266.3800048828125,265.4800109863281,266.3099975585937,83077500,0.0030128887813773986,0.0030083591279203145
994,2017-12-12,234.2545166015625,266.7799987792969,267.32000732421875,266.3500061035156,267.2099914550781,85195800,0.001764822031995239,0.0017632665634075256
995,2017-12-13,234.22817993164065,266.75,267.5599975585937,266.6499938964844,267.0599975585937,102905400,-0.00011242758647267426,-0.00011243390692750772
996,2017-12-14,233.2710723876953,265.6600036621094,267.2200012207031,265.6000061035156,267.0899963378906,100666700,-0.0040862185934444906,-0.004094589997347846
997,2017-12-15,235.213623046875,266.510009765625,267.0400085449219,265.3900146484375,265.45001220703125,144610300,0.008327439143209325,0.008292957319801288
998,2017-12-18,236.70518493652344,268.20001220703125,268.6000061035156,267.9800109863281,268.1000061035156,83653600,0.006341307405273833,0.00632128591251903
999,2017-12-19,235.79612731933597,267.1700134277344,268.5299987792969,267.0899963378906,268.4800109863281,82382900,-0.00384046347540401,-0.0038478569910120677
1000,2017-12-20,235.6725616455078,267.0299987792969,268.3299865722656,266.69000244140625,268.2699890136719,76751500,-0.0005240360612912554,-0.0005241734161760602
1001,2017-12-21,236.1578826904297,267.5799865722656,268.3900146484375,267.29998779296875,267.739990234375,67032300,0.002059302285905895,0.0020571848294438314
1002,2017-12-22,236.0961456298828,267.510009765625,267.6400146484375,266.8999938964844,267.6000061035156,78720900,-0.00026142282376317993,-0.00026145700066611683
1003,2017-12-26,235.81381225585935,267.19000244140625,267.44000244140625,266.8900146484375,267.04998779296875,45244400,-0.001195840674443116,-0.001196556262445489
1004,2017-12-27,235.92855834960935,267.32000732421875,267.7300109863281,267.010009765625,267.3800048828125,57751000,0.0004865961524997964,0.00048647780298270596
1005,2017-12-28,236.4138946533203,267.8699951171875,267.9200134277344,267.45001220703125,267.8900146484375,45116100,0.0020571324942857405,0.0020550194945536024
1006,2017-12-29,235.5225067138672,266.8599853515625,268.54998779296875,266.6400146484375,268.5299987792969,96007400,-0.0037704549504599116,-0.0037775810337501467
1007,2018-01-02,237.20822143554688,268.7699890136719,268.8099975585937,267.3999938964844,267.8399963378906,86655700,0.007157340269512424,0.007131848074911844
1008,2018-01-03,238.7086639404297,270.4700012207031,270.6400146484375,268.9599914550781,268.9599914550781,90070400,0.006325423696541321,0.006305502168009927
1009,2018-01-04,239.71470642089844,271.6099853515625,272.1600036621094,270.5400085449219,271.20001220703125,80636400,0.004214520176443193,0.004205663960698051
1010,2018-01-05,241.3121490478516,273.4200134277344,273.5599975585937,271.95001220703125,272.510009765625,83524000,0.006663932517132709,0.006641826672396727
1011,2018-01-08,241.75344848632807,273.9200134277344,274.1000061035156,272.9800109863281,273.3099975585937,57319200,0.0018287493614297379,0.0018270792351678296
1012,2018-01-09,242.3006896972656,274.5400085449219,275.25,274.0799865722656,274.3999938964844,57254000,0.002263633525659836,0.0022610753670522996
1013,2018-01-10,241.92996215820312,274.1199951171875,274.4200134277344,272.9200134277344,273.67999267578125,69574300,-0.00153003088652226,-0.0015312025790821628
1014,2018-01-11,243.69517517089844,276.1199951171875,276.1199951171875,274.5599975585937,274.75,62361500,0.007296380311674566,0.007269890503945974
1015,2018-01-12,245.2837677001953,277.9200134277344,278.1099853515625,276.0799865722656,276.4200134277344,90816100,0.006518768901283556,0.006497613615133259
1016,2018-01-16,244.4453125,276.9700012207031,280.0899963378906,276.17999267578125,279.3500061035156,106555100,-0.0034183069187853077,-0.00342416267821104
1017,2018-01-17,246.77528381347656,279.6099853515625,280.04998779296875,276.9700012207031,278.0299987792969,113258800,0.009531666979609499,0.009486527253112291
1018,2018-01-18,246.3604888916016,279.1400146484375,279.9599914550781,278.5799865722656,279.4800109863281,100728000,-0.001680860884708757,-0.001682275116338893
1019,2018-01-19,247.48129272460935,280.4100036621094,280.4100036621094,279.1400146484375,279.79998779296875,140920100,0.0045494463744992775,0.004539128923965759
1020,2018-01-22,249.4936065673828,282.69000244140625,282.69000244140625,280.1099853515625,280.1700134277344,91322400,0.008131175575410987,0.008098295681833104
1021,2018-01-23,250.02322387695312,283.2900085449219,283.6199951171875,282.3699951171875,282.739990234375,97084700,0.0021227690635321483,0.0021205191727200743
1022,2018-01-24,249.92605590820312,283.17999267578125,284.70001220703125,281.8399963378906,284.0199890136719,134816100,-0.00038863577248260395,-0.0003887113109363614
1023,2018-01-25,250.03195190429688,283.29998779296875,284.2699890136719,282.3999938964844,284.1600036621094,84587300,0.0004237093075747378,0.0004236195681341377
1024,2018-01-26,252.9267578125,286.5799865722656,286.6300048828125,283.9599914550781,284.25,107743100,0.011577743908951055,0.0115112346908188
1025,2018-01-29,251.2499084472656,284.67999267578125,286.42999267578125,284.5,285.92999267578125,90118300,-0.006629782391301964,-0.006651857019328654
1026,2018-01-30,248.67282104492188,281.760009765625,284.739990234375,281.2200012207031,282.6000061035156,131796400,-0.010257068025497862,-0.010310034244429668
1027,2018-01-31,248.79632568359372,281.8999938964844,283.29998779296875,280.67999267578125,282.7300109863281,108364800,0.0004966551557701315,0.0004965318634190871
1028,2018-02-01,248.5139312744141,281.5799865722656,283.0599975585937,280.67999267578125,281.07000732421875,90102500,-0.001135042522849683,-0.0011356871714625811
1029,2018-02-02,243.10382080078125,275.45001220703125,280.2300109863281,275.4100036621094,280.0799865722656,173174800,-0.021769847854762214,-0.02201030724107897
1030,2018-02-05,232.9366149902344,263.92999267578125,275.8500061035156,263.3099975585937,273.45001220703125,294681800,-0.04182248463663052,-0.04272222030272624
1031,2018-02-06,237.5259552001953,269.1300048828125,269.70001220703125,258.70001220703125,259.94000244140625,355026800,0.019702098831277715,0.019510524669025333
1032,2018-02-07,236.23741149902344,267.6700134277344,272.3599853515625,267.5799865722656,268.5,167376100,-0.005424854307335969,-0.005439622263017465
1033,2018-02-08,227.3763885498047,257.6300048828125,268.1700134277344,257.5899963378906,268.010009765625,246449500,-0.0375089740993686,-0.038230536603267834
1034,2018-02-09,230.79193115234372,261.5,263.6099853515625,252.9199981689453,260.79998779296875,283565300,0.015021535984115042,0.014909829986997997
1035,2018-02-12,234.18104553222656,265.3399963378906,267.010009765625,261.6600036621094,263.8299865722656,143736000,0.014684717801705549,0.014577941385016335
1036,2018-02-13,234.76345825195312,266.0,266.6199951171875,263.3099975585937,263.9700012207031,81223600,0.002487019042907157,0.002483931529124769
1037,2018-02-14,237.93191528320312,269.5899963378906,270.0,264.29998779296875,264.3099975585937,120735700,0.013496380803223351,0.013406115915108874
1038,2018-02-15,240.9679718017578,273.0299987792969,273.0400085449219,268.7699890136719,271.57000732421875,111200300,0.01276019030461284,0.01267946506397633
1039,2018-02-16,241.03858947753903,273.1099853515625,275.32000732421875,272.2699890136719,272.32000732421875,160420100,0.00029305834818305065,0.000293015414973083
1040,2018-02-20,239.52935791015625,271.3999938964844,273.6700134277344,270.5,272.0299987792969,86369700,-0.00626136906399144,-0.006281053646577744
1041,2018-02-21,238.3378753662109,270.04998779296875,274.7200012207031,269.94000244140625,271.8999938964844,98883700,-0.004974265177098869,-0.00498667801439625
1042,2018-02-22,238.64683532714844,270.3999938964844,273.04998779296875,269.6400146484375,271.1000061035156,110511300,0.0012963107960193287,0.0012954713105904228
1043,2018-02-23,242.45071411132807,274.7099914550781,274.7099914550781,271.25,271.7900085449219,92766400,0.01593936403541707,0.015813666307801493
1044,2018-02-26,245.26611328125,277.8999938964844,278.010009765625,275.260009765625,275.92999267578125,86491400,0.011612253567663933,0.011545348796522433
1045,2018-02-27,242.2035675048828,274.42999267578125,278.9200134277344,274.3599853515625,278.1099853515625,99099200,-0.012486624162610371,-0.012565237146807892
1046,2018-02-28,239.7499847412109,271.6499938964844,276.19000244140625,271.2900085449219,275.67999267578125,121907800,-0.010130250305344646,-0.010181910474056798
1047,2018-03-01,236.26385498046875,267.70001220703125,273.1700134277344,266.0,271.4100036621094,176855100,-0.014540688144381475,-0.014647440044711012
1048,2018-03-02,237.4818115234375,269.0799865722656,269.7200012207031,264.82000732421875,265.79998779296875,139083200,0.005155069289246361,0.005141827408602985
1049,2018-03-05,240.22653198242188,272.19000244140625,272.8900146484375,267.6099853515625,267.7300109863281,97307400,0.01155760283862195,0.01149132394153339
1050,2018-03-06,240.8355865478516,272.8800048828125,273.3900146484375,271.17999267578125,273.29998779296875,79213200,0.0025353342963561065,0.0025321257583590068
1051,2018-03-07,240.7473907470703,272.7799987792969,273.17999267578125,270.20001220703125,270.4200134277344,87063500,-0.0003662075112963459,-0.0003662745816419535
1052,2018-03-08,241.91232299804688,274.1000061035156,274.239990234375,272.4200134277344,273.54998779296875,66901200,0.004838815687105091,0.004827146247516048
1053,2018-03-09,246.12217712402344,278.8699951171875,278.8699951171875,275.3399963378906,275.70001220703125,113625300,0.017402396346756444,0.01725270876718644
1054,2018-03-12,245.81329345703125,278.5199890136719,279.9100036621094,278.0799865722656,279.20001220703125,71924800,-0.0012550013598999765,-0.001255789533615054
1055,2018-03-13,244.22463989257807,276.7200012207031,280.4100036621094,276.0299987792969,279.8399963378906,91968900,-0.006462846423441637,-0.006483821034688318
1056,2018-03-14,242.97140502929688,275.29998779296875,278.0199890136719,274.6700134277344,277.8099975585937,105895100,-0.005131484128024222,-0.005144695407730184
1057,2018-03-15,242.70660400390625,275.0,276.6099853515625,274.42999267578125,275.8800048828125,83433000,-0.001089844401067297,-0.0010904387133210602
1058,2018-03-16,242.96983337402344,274.20001220703125,275.3900146484375,274.1400146484375,274.5,100343700,0.001084557922094831,0.0010839702140488696
1059,2018-03-19,239.682373046875,270.489990234375,274.3999938964844,268.6199951171875,273.3500061035156,109208400,-0.013530323009637857,-0.013622691964151579
1060,2018-03-20,240.0899810791016,270.95001220703125,271.6700134277344,270.17999267578125,270.94000244140625,59757300,0.0017006174757243642,0.001699173063188595
1061,2018-03-21,239.6291961669922,270.42999267578125,273.2699890136719,270.19000244140625,270.8999938964844,78709600,-0.0019192175785027743,-0.0019210616363695158
1062,2018-03-22,233.6390838623047,263.6700134277344,268.8699951171875,263.3599853515625,267.9100036621094,148785900,-0.02499742268681282,-0.02531516458964295
1063,2018-03-23,228.65919494628903,258.04998779296875,264.5400085449219,257.8299865722656,264.1700134277344,183534800,-0.021314451476579843,-0.021544884651595566
1064,2018-03-26,234.9150848388672,265.1099853515625,265.42999267578125,259.4100036621094,262.1300048828125,141956100,0.02735901302393562,0.02699144437159598
1065,2018-03-27,230.9187774658203,260.6000061035156,266.7699890136719,258.8399963378906,266.1700134277344,129941400,-0.017011710319871587,-0.01715807174404854
1066,2018-03-28,230.23651123046875,259.8299865722656,262.6400146484375,258.5799865722656,260.75,146452300,-0.002954572351538398,-0.002958945716835738
1067,2018-03-29,233.1783447265625,263.1499938964844,265.260009765625,259.8399963378906,261.1199951171875,111601600,0.012777441251048849,0.012696498513434563
1068,2018-04-02,228.14529418945312,257.4700012207031,263.1300048828125,254.6699981689453,262.54998779296875,186286300,-0.021584553844446464,-0.021820907575620312
1069,2018-04-03,231.06944274902344,260.7699890136719,261.3099975585937,256.8399963378906,258.8699951171875,119956900,0.012817045251619641,0.012735602095952916
1070,2018-04-04,233.5416717529297,263.5599975585937,264.3599853515625,256.6000061035156,256.75,123715300,0.010699073726470498,0.01064224363073079
1071,2018-04-05,235.38473510742188,265.6400146484375,266.6400146484375,264.32000732421875,265.54998779296875,82652600,0.007891796528895378,0.007860819173923344
1072,2018-04-06,230.13902282714844,259.7200012207031,265.1099853515625,258.0,263.4200134277344,179521200,-0.022285694430777214,-0.022537772717862156
1073,2018-04-09,231.273193359375,261.0,264.8399963378906,259.94000244140625,261.3699951171875,105442900,0.004928197392575218,0.004916093578174133
1074,2018-04-10,234.95057678222656,265.1499938964844,266.0400085449219,262.9800109863281,264.2699890136719,103529000,0.015900603824574144,0.015775513489212686
1075,2018-04-11,233.71890258789065,263.760009765625,265.6400146484375,263.3900146484375,263.4700012207031,91140200,-0.005242269294267521,-0.005256058199157318
1076,2018-04-12,235.6416473388672,265.92999267578125,267.0,265.0599975585937,265.260009765625,68890500,0.008226740454822634,0.008193085281163115
1077,2018-04-13,234.95057678222656,265.1499938964844,267.5400085449219,264.010009765625,267.4100036621094,85079200,-0.002932718237395493,-0.0029370270820056796
1078,2018-04-16,236.88226318359372,267.3299865722656,268.20001220703125,266.07000732421875,267.0,63405300,0.00822167124602391,0.008188057422508938
1079,2018-04-17,239.4164886474609,270.19000244140625,270.8699951171875,268.75,269.3299865722656,64682000,0.010698249120927539,0.010641427753976983
1080,2018-04-18,239.59371948242188,270.3900146484375,271.29998779296875,269.8699951171875,270.69000244140625,57303900,0.0007402616083886926,0.0007399877499072115
1081,2018-04-19,238.26466369628903,268.8900146484375,269.8800048828125,267.7200012207031,269.6499938964844,77655900,-0.005547122808577387,-0.005562565228112684
1082,2018-04-20,236.2442779541016,266.6099853515625,269.0599975585937,265.6099853515625,268.8099975585937,99953100,-0.008479586149471086,-0.008515742378430724
1083,2018-04-23,236.2088623046875,266.57000732421875,267.8900146484375,265.3500061035156,267.260009765625,65558000,-0.00014991114164031316,-0.00014992237943863525
1084,2018-04-24,233.02767944335935,262.9800109863281,267.9800109863281,261.2799987792969,267.7300109863281,112885500,-0.01346766937653987,-0.01355918099672502
1085,2018-04-25,233.6036529541016,263.6300048828125,264.1300048828125,260.8500061035156,262.9100036621094,103840900,0.0024716956891905895,0.002468646073514863
1086,2018-04-26,235.9783935546875,266.3099975585937,267.25,264.2900085449219,264.7900085449219,67731900,0.010165682644750929,0.010114359622239638
1087,2018-04-27,236.19998168945312,266.5599975585937,267.3399963378906,265.5,267.0,57053600,0.0009390187441642439,0.0009385781418642709
1088,2018-04-30,234.3834381103516,264.510009765625,267.8900146484375,264.42999267578125,267.260009765625,82182300,-0.007690701608477957,-0.0077204275611281485
1089,2018-05-01,234.79991149902344,264.9800109863281,265.1000061035156,262.1099853515625,263.8699951171875,74203400,0.0017768891523630703,0.0017753123524226631
1090,2018-05-02,233.2227020263672,263.20001220703125,265.67999267578125,262.760009765625,264.760009765625,86368900,-0.00671724900825954,-0.006739911267752031
1091,2018-05-03,232.7086944580078,262.6199951171875,263.3599853515625,259.04998779296875,262.260009765625,136311500,-0.0022039345393625176,-0.002206366777408823
